MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodelAge,TotalArea,TotalBathrooms,BedroomBathroomRatio,OverallFinishQuality,TotalOutdoorArea,LotSizePerRoom,GarageQuality,GarageToLotRatio,ExteriorQuality,BasementQuality
20,3,87.0,11029,1,2,0,3,0,0,0,12,2,2,0,2,6,8,1958,2002,3,1,8,8,3,0.0,5,3,1,4.0,3.0,3,0,528,1,411,245,1184,1,5,1,4,1414,0,0,1414,1,0,1,0,3,1,3,6,2,1,3.0,1,1990.0,2,2,601,3.0,3.0,2,0,51,0,0,190,0,0.0,4,4,0,5,2008,8,4,176500,50,6,3199,2,1.5,14,241,3676.3333333333335,6.0,0.0544927010608396,8,7.0
60,3,70.0,8462,1,2,0,3,0,4,0,20,2,2,0,5,6,5,1994,1994,1,1,6,6,1,105.0,4,4,2,4.0,4.0,3,2,814,5,0,114,928,1,5,1,4,936,785,0,1721,0,1,2,1,3,1,4,7,6,0,0.0,1,1994.0,1,2,471,3.0,3.0,2,300,87,0,0,0,0,0.0,4,4,0,7,2007,8,4,201000,13,13,3120,4,0.75,11,387,2820.6666666666665,6.0,0.05566060033089104,8,8.0
90,3,67.0,8777,1,2,3,3,0,4,0,7,1,2,2,0,5,7,1900,2003,1,1,8,8,3,0.0,3,3,1,3.0,3.0,3,0,1084,5,0,188,1272,1,4,1,4,1272,928,0,2200,2,0,2,2,4,2,3,9,6,0,0.0,6,0.0,3,0,0,0.0,0.0,0,0,70,0,0,0,0,0.0,0,4,0,9,2008,8,4,145900,108,5,3472,6,0.6666666666666666,12,70,2194.25,0.0,0.0,6,6.0
20,3,65.0,10237,1,2,3,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,2,28,5,0,1288,1316,1,5,1,4,1316,0,0,1316,0,0,2,0,3,1,4,6,6,1,4.0,1,2005.0,0,2,397,3.0,3.0,2,100,0,0,23,0,0,0.0,4,4,0,10,2006,6,5,169990,1,0,3029,2,1.5,11,123,3412.3333333333335,6.0,0.038780892839699134,7,7.0
120,3,50.0,8012,1,2,3,3,0,4,0,20,2,2,4,2,6,5,1993,1994,1,1,9,10,3,0.0,4,3,2,4.0,3.0,3,3,165,2,841,598,1604,1,5,1,4,1617,0,0,1617,1,0,2,0,2,1,4,5,6,1,2.0,1,1993.0,1,2,533,3.0,3.0,2,0,69,0,0,0,0,0.0,4,4,0,7,2008,8,4,193000,15,14,3754,3,0.6666666666666666,11,69,4006.0,6.0,0.06652521218172741,7,7.0
20,3,79.0,10240,1,2,3,3,0,4,0,14,2,2,0,2,6,6,1980,1980,1,1,9,10,1,157.0,3,4,1,4.0,3.0,3,1,625,3,1061,0,1686,1,3,1,4,1686,0,0,1686,1,0,2,0,3,1,3,7,6,1,3.0,1,1980.0,2,2,612,3.0,3.0,2,384,131,0,0,0,0,0.0,4,4,0,5,2006,8,4,207500,26,26,3984,3,1.0,12,515,3413.3333333333335,6.0,0.059765625,7,7.0
20,3,0.0,15611,1,2,0,3,0,0,0,14,2,2,0,2,5,6,1977,1977,1,1,12,13,3,0.0,3,3,2,4.0,3.0,0,0,767,3,93,266,1126,1,3,1,4,1126,0,0,1126,0,1,2,0,3,1,5,6,6,0,0.0,1,1977.0,1,2,540,3.0,3.0,2,180,0,0,0,0,0,0.0,4,4,0,3,2008,8,0,175000,31,31,2792,3,1.0,11,180,5203.666666666667,6.0,0.03459099353020306,6,7.0
60,3,93.0,11999,1,2,3,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,12,13,1,340.0,4,3,2,4.0,3.0,3,5,0,5,0,1181,1181,1,5,1,4,1234,1140,0,2374,0,0,2,1,4,1,5,10,6,1,4.0,3,2003.0,0,3,656,3.0,3.0,2,104,100,0,0,0,0,0.0,4,4,0,5,2007,8,4,285000,4,3,4211,3,1.3333333333333333,13,204,2999.75,6.0,0.05467122260188349,7,7.0
60,3,0.0,9900,1,2,3,3,0,4,0,14,1,2,0,5,7,5,1968,1968,1,1,8,8,1,342.0,3,3,1,3.0,3.0,3,1,552,5,0,280,832,1,4,1,4,1098,880,0,1978,0,0,2,1,4,1,3,9,6,1,4.0,1,1968.0,1,2,486,3.0,3.0,2,0,43,0,0,0,0,0.0,0,4,0,4,2008,8,4,176000,40,40,3296,3,1.3333333333333333,12,43,2475.0,6.0,0.04909090909090909,6,6.0
20,3,0.0,11838,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,1,12,13,3,0.0,4,3,2,4.0,3.0,0,5,0,5,0,1753,1753,1,5,1,4,1788,0,0,1788,0,0,2,0,3,1,5,7,6,1,3.0,1,2001.0,1,2,522,3.0,3.0,2,202,151,0,0,0,0,0.0,4,4,0,6,2009,8,4,236500,8,8,4063,2,1.5,13,353,3946.0,6.0,0.04409528636594019,7,7.0
60,3,0.0,13006,1,2,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,6,6,1,285.0,3,3,2,4.0,3.0,3,5,0,5,0,964,964,1,4,1,4,993,1243,0,2236,0,0,2,1,4,1,4,8,6,1,3.0,3,1997.0,0,2,642,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,11,2006,8,4,222000,9,9,3842,3,1.3333333333333333,12,0,3251.5,6.0,0.049361833000153774,6,7.0
20,3,73.0,8925,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,12,13,3,0.0,4,3,2,4.0,3.0,0,2,16,5,0,1450,1466,1,5,1,4,1466,0,0,1466,0,0,2,0,3,1,4,7,6,0,0.0,1,2007.0,0,3,610,3.0,3.0,2,100,18,0,0,0,0,0.0,4,4,0,7,2009,8,4,201000,2,2,3542,2,1.5,13,118,2975.0,6.0,0.06834733893557422,7,7.0
20,3,70.0,9100,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1965,1965,1,1,12,13,3,0.0,3,3,1,3.0,3.0,3,1,338,4,466,121,925,1,5,1,4,925,0,0,925,0,1,1,0,2,1,3,5,6,0,0.0,5,1965.0,2,1,429,3.0,3.0,2,0,0,0,0,0,0,0.0,1,4,0,7,2009,8,4,117500,44,44,2279,2,1.0,11,0,4550.0,6.0,0.047142857142857146,6,6.0
20,3,84.0,11670,1,2,0,3,0,0,0,21,8,2,0,2,9,5,2006,2006,3,1,12,7,2,302.0,5,3,2,5.0,4.0,3,5,0,5,0,1905,1905,1,5,1,4,1905,0,0,1905,0,0,2,0,3,1,5,8,6,1,4.0,1,2006.0,0,3,788,3.0,3.0,2,0,191,0,0,0,0,0.0,4,4,0,3,2007,8,4,320000,1,1,4598,2,1.5,14,191,3890.0,6.0,0.0675235646958012,8,9.0
20,3,63.0,8487,1,2,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,12,13,1,210.0,4,3,2,4.0,3.0,0,2,20,5,0,1480,1500,1,5,1,4,1500,0,0,1500,0,0,2,0,3,1,4,6,6,0,0.0,1,2004.0,1,2,570,3.0,3.0,2,192,36,0,0,0,0,0.0,4,4,0,8,2009,8,4,190000,5,5,3570,2,1.5,12,228,2829.0,6.0,0.0671615411806292,7,7.0
20,3,313.0,27650,1,2,1,1,0,4,1,12,3,2,0,2,7,7,1960,2007,0,5,13,14,3,0.0,3,3,1,4.0,3.0,1,2,425,5,0,160,585,1,5,1,4,2069,0,0,2069,1,0,2,0,4,1,4,9,6,1,4.0,1,1960.0,1,2,505,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,11,2008,8,4,242000,48,1,3159,3,1.3333333333333333,14,0,6912.5,6.0,0.018264014466546113,6,7.0
30,3,52.0,5825,1,2,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,8,8,1,108.0,3,4,2,2.0,3.0,2,5,0,5,0,600,600,1,4,1,4,747,0,0,747,0,0,1,0,1,1,3,5,6,0,0.0,5,1953.0,2,2,528,3.0,3.0,2,0,0,32,0,0,0,0.0,4,4,0,6,2006,8,4,79900,80,53,1875,1,1.0,9,32,5825.0,6.0,0.09064377682403434,7,5.0
20,3,67.0,10083,1,2,3,3,0,4,0,20,2,2,0,2,7,5,2003,2003,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,2,833,5,0,343,1176,1,5,1,4,1200,0,0,1200,1,0,2,0,2,1,4,5,6,0,0.0,1,2003.0,1,2,555,3.0,3.0,2,0,41,0,0,0,0,0.0,4,4,0,8,2009,8,4,184900,6,6,2931,3,0.6666666666666666,12,41,5041.5,6.0,0.05504314192204701,7,7.0
60,3,75.0,9675,1,2,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,3,0.0,4,3,2,4.0,3.0,2,2,341,5,0,772,1113,1,5,1,4,1113,858,0,1971,0,0,2,1,3,1,4,8,6,1,4.0,1,2005.0,1,2,689,3.0,3.0,2,0,48,0,0,0,0,0.0,4,4,0,2,2009,8,4,253000,4,4,3773,3,1.0,12,48,3225.0,6.0,0.07121447028423773,7,7.0
60,3,73.0,8760,1,2,3,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,4,3,2,4.0,4.0,2,2,464,5,0,927,1391,1,5,1,4,1391,571,0,1962,0,0,2,1,3,1,4,7,6,0,0.0,1,2006.0,1,3,868,3.0,3.0,2,0,90,0,0,0,0,0.0,4,4,0,8,2006,6,5,239799,0,0,4221,3,1.0,12,90,2920.0,6.0,0.09908675799086758,7,8.0
70,3,0.0,24090,1,2,3,3,0,4,0,4,2,2,0,5,7,7,1940,1950,1,1,8,8,3,0.0,3,4,1,3.0,3.0,2,5,0,5,0,1032,1032,1,5,1,4,1207,1196,0,2403,0,0,2,0,4,1,3,10,6,2,3.0,1,1940.0,2,1,349,3.0,3.0,2,56,0,318,0,0,0,0.0,4,4,0,6,2010,0,4,244400,70,60,3784,2,2.0,14,374,6022.5,6.0,0.014487339144873391,7,6.0
90,3,55.0,12640,1,2,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,9,10,3,0.0,3,3,1,3.0,3.0,1,4,936,3,396,396,1728,1,3,1,4,1728,0,0,1728,0,0,2,0,4,2,3,8,6,0,0.0,1,1976.0,2,2,574,3.0,3.0,2,40,0,0,0,0,0,0.0,4,4,0,7,2006,8,4,150900,30,30,4030,2,2.0,11,40,3160.0,6.0,0.04541139240506329,6,6.0
60,3,0.0,8755,1,2,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,1,12,13,1,298.0,4,3,2,4.0,3.0,3,0,772,5,0,220,992,1,5,1,4,1022,1038,0,2060,1,0,2,1,3,1,4,8,6,1,3.0,3,1999.0,1,2,390,3.0,3.0,2,0,0,0,168,0,0,0.0,0,4,0,6,2009,8,4,214000,10,10,3442,4,0.75,12,168,2918.3333333333335,6.0,0.04454597372929754,7,7.0
90,3,42.0,7711,1,2,0,3,0,4,0,7,2,2,2,2,4,3,1977,1977,1,1,8,8,3,0.0,3,3,2,4.0,3.0,1,2,1440,5,0,0,1440,1,3,1,4,1440,0,0,1440,2,0,2,0,4,2,3,8,6,0,0.0,6,0.0,3,0,0,0.0,0.0,0,321,0,0,0,0,0,0.0,4,4,0,8,2007,7,0,150000,30,30,2880,4,1.0,7,321,1927.75,0.0,0.0,6,7.0
90,3,100.0,25000,1,2,3,2,0,4,0,11,2,2,2,2,5,4,1967,1967,1,1,6,10,3,0.0,3,3,1,3.0,3.0,0,5,0,5,0,1632,1632,1,3,1,4,1632,0,0,1632,0,0,2,0,4,2,3,8,6,0,0.0,1,1967.0,2,2,576,3.0,3.0,1,0,0,0,0,0,0,0.0,4,4,0,6,2007,8,4,143000,40,40,3840,2,2.0,9,0,6250.0,6.0,0.02304,6,6.0
20,3,0.0,14375,1,2,0,3,1,1,0,23,2,2,0,7,6,6,1958,1958,1,1,6,6,1,541.0,3,3,1,3.0,3.0,3,2,111,4,354,354,819,1,4,1,0,1344,0,0,1344,0,1,1,0,3,1,4,7,6,1,4.0,2,1958.0,1,2,525,3.0,3.0,2,0,118,0,0,233,0,0.0,4,4,0,1,2009,0,0,137500,51,51,2688,2,1.5,12,351,4791.666666666667,6.0,0.036521739130434785,6,6.0
50,4,98.0,8820,1,2,3,3,0,0,0,17,2,2,0,0,5,6,1890,1996,3,1,12,13,3,0.0,3,3,0,3.0,3.0,3,3,1088,5,0,0,1088,1,3,1,4,1188,561,120,1869,0,0,1,0,2,1,3,7,6,0,0.0,5,1963.0,2,2,456,3.0,3.0,2,48,0,244,0,0,0,0.0,3,4,0,9,2009,8,4,124900,119,13,3413,1,2.0,11,292,4410.0,6.0,0.05170068027210884,6,6.0
80,3,70.0,8163,1,2,3,3,0,4,0,12,2,2,0,7,5,6,1959,1959,1,1,6,6,1,128.0,3,4,1,3.0,3.0,0,0,748,1,294,102,1144,1,3,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,1,3.0,1,1959.0,1,1,796,3.0,3.0,2,86,0,0,0,0,0,0.0,4,4,0,3,2006,8,4,143000,47,47,3084,2,1.5,11,86,2721.0,6.0,0.09751316917799828,7,6.0
20,3,85.0,14536,1,2,3,3,0,4,0,23,2,2,0,2,8,5,2002,2003,3,1,12,13,1,236.0,4,3,2,4.0,3.0,0,2,1300,5,0,316,1616,1,5,1,4,1629,0,0,1629,1,0,2,0,3,1,4,9,6,1,4.0,1,2002.0,0,3,808,3.0,3.0,2,0,252,0,0,0,0,0.0,4,4,0,11,2007,8,4,270000,5,4,4053,3,1.0,13,252,4845.333333333333,6.0,0.05558613098514034,7,7.0
60,3,65.0,14006,1,2,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,144.0,4,3,2,4.0,3.0,4,5,0,5,0,936,936,1,5,1,4,936,840,0,1776,0,0,2,1,3,1,4,7,6,1,3.0,1,2002.0,1,2,474,3.0,3.0,2,144,96,0,0,0,0,0.0,4,4,0,2,2006,8,4,192500,4,4,3186,3,1.0,12,240,4668.666666666667,6.0,0.03384263886905612,7,7.0
20,3,78.0,9360,1,2,3,3,0,4,0,14,2,2,0,2,6,7,1972,2006,3,1,9,10,3,0.0,3,3,1,3.0,3.0,3,0,982,5,0,179,1161,1,3,1,4,1381,0,0,1381,1,0,1,1,3,1,4,5,6,1,3.0,1,1972.0,1,2,676,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,3,2010,8,4,197500,38,4,3218,3,1.0,13,0,3120.0,6.0,0.07222222222222222,6,6.0
20,3,60.0,7200,1,2,3,3,0,4,0,12,2,2,0,2,5,8,1950,2002,1,1,12,13,3,0.0,3,3,1,3.0,3.0,3,0,398,1,149,317,864,1,4,1,4,864,0,0,864,1,0,1,0,3,1,4,5,6,0,0.0,5,1980.0,1,2,720,3.0,3.0,2,194,0,0,0,0,0,0.0,4,4,0,7,2007,8,4,129000,57,5,2448,2,1.5,13,194,2400.0,6.0,0.1,6,6.0
20,2,60.0,7800,1,2,3,3,0,0,0,20,2,2,0,2,5,5,1965,1965,1,1,12,13,3,0.0,3,3,1,3.0,3.0,3,1,641,5,0,187,828,1,4,1,4,965,0,0,965,1,0,1,0,3,1,3,6,6,0,0.0,5,1979.0,2,1,300,3.0,3.0,2,421,0,0,0,0,0,0.0,2,4,0,7,2006,8,0,119900,41,41,2093,2,1.5,10,421,2600.0,6.0,0.038461538461538464,6,6.0
85,3,60.0,7200,1,2,3,3,0,4,0,5,2,2,0,6,5,8,1972,2003,1,1,14,6,3,0.0,3,4,1,4.0,3.0,0,2,660,5,0,108,768,1,4,1,4,768,0,0,768,0,1,1,0,2,1,3,5,6,0,0.0,5,1974.0,0,1,396,3.0,3.0,2,192,0,0,0,0,0,0.0,2,4,0,4,2009,8,4,133900,37,6,1932,2,1.0,13,192,3600.0,6.0,0.055,7,7.0
60,3,0.0,11075,1,2,0,3,0,4,1,11,2,2,0,5,5,4,1969,1969,1,1,6,6,1,232.0,3,3,1,3.0,3.0,0,0,562,3,193,29,784,1,5,1,4,1168,800,0,1968,0,1,2,1,4,1,3,7,3,1,1.0,1,1969.0,1,2,530,3.0,3.0,2,305,189,0,0,0,0,0.0,2,2,400,9,2008,8,4,172000,39,39,3282,4,1.0,9,494,2768.75,6.0,0.04785553047404063,6,6.0
90,3,35.0,9400,1,2,0,3,0,1,0,7,2,2,2,6,6,5,1975,1975,0,5,14,10,1,250.0,3,3,1,4.0,4.0,1,2,945,5,0,0,945,1,3,1,4,980,0,0,980,0,2,2,0,4,0,3,4,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,10,2006,8,1,127500,31,31,1925,4,1.0,11,0,2350.0,0.0,0.0,6,8.0
90,2,82.0,7136,1,2,0,1,0,4,0,6,2,2,2,5,6,6,1946,1950,1,1,8,8,1,423.0,3,3,1,4.0,3.0,3,4,484,5,0,495,979,1,3,0,1,979,979,0,1958,0,0,2,0,4,2,3,8,6,0,0.0,1,1946.0,2,2,492,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,8,2007,8,4,145000,61,57,3429,2,2.0,12,0,1784.0,6.0,0.06894618834080718,6,7.0
160,4,24.0,1300,1,2,3,3,0,4,0,1,2,2,4,5,6,6,1980,1980,1,1,8,8,3,0.0,3,3,1,4.0,3.0,3,0,285,5,0,276,561,1,3,1,4,561,668,0,1229,0,0,1,1,2,1,3,5,6,1,3.0,1,1980.0,0,2,462,3.0,3.0,2,150,0,0,0,0,0,0.0,0,4,0,5,2009,8,4,124000,29,29,2252,2,1.0,12,150,650.0,6.0,0.3553846153846154,6,7.0
20,3,70.0,7420,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,3,1,8,8,3,0.0,3,3,1,3.0,3.0,3,4,417,5,0,640,1057,1,3,1,4,1057,0,0,1057,0,0,1,0,3,1,3,6,6,0,0.0,5,1977.0,0,2,576,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,4,2007,8,4,132000,45,45,2690,1,3.0,10,0,2473.3333333333335,6.0,0.07762803234501348,6,6.0
20,3,65.0,8450,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,3,0.0,4,3,2,4.0,3.0,2,2,699,5,0,638,1337,1,5,1,4,1337,0,0,1337,1,0,2,0,3,1,4,6,6,0,0.0,1,2003.0,1,2,531,3.0,3.0,2,0,39,0,0,0,0,0.0,4,4,0,10,2007,8,4,185000,4,4,3205,3,1.0,12,39,2816.6666666666665,6.0,0.06284023668639054,7,7.0
160,1,24.0,2572,1,2,3,3,0,2,0,21,2,2,3,5,7,5,1999,1999,3,1,8,8,3,0.0,4,3,2,4.0,3.0,3,0,604,5,0,92,696,1,5,1,4,696,720,0,1416,1,0,2,1,3,1,4,6,6,0,0.0,5,1999.0,2,2,484,3.0,3.0,2,0,44,0,0,0,0,0.0,4,4,0,5,2010,8,4,155000,11,11,2596,4,0.75,12,44,857.3333333333334,6.0,0.18818040435458788,7,7.0
20,3,50.0,7207,1,2,0,3,0,4,0,3,2,2,0,2,5,7,1958,2008,1,1,13,10,3,0.0,3,4,1,3.0,3.0,1,1,696,5,0,162,858,1,4,1,4,858,0,0,858,1,0,1,0,2,1,3,4,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,117,0,0,0,0,0,0.0,4,4,0,2,2010,8,4,116500,52,2,1716,2,1.0,12,117,3603.5,0.0,0.0,7,6.0
60,3,0.0,12227,1,2,0,3,0,0,0,14,4,2,0,5,6,7,1977,1995,1,1,6,6,1,424.0,3,4,1,4.0,4.0,3,0,896,5,0,434,1330,1,3,1,4,1542,1330,0,2872,1,0,2,1,4,1,3,11,6,1,3.0,1,1977.0,0,2,619,3.0,3.0,2,550,282,0,0,0,0,0.0,4,4,0,7,2008,8,4,272000,31,13,4821,4,1.0,13,832,3056.75,6.0,0.05062566451296312,7,8.0
160,3,24.0,2308,1,2,3,3,0,0,0,13,2,2,4,5,6,6,1976,1976,1,1,9,2,3,0.0,3,3,1,4.0,3.0,3,0,556,5,0,248,804,1,3,1,4,804,744,0,1548,1,0,2,1,3,1,4,7,6,1,3.0,5,1976.0,2,2,440,3.0,3.0,2,48,0,0,0,0,0,0.0,4,4,0,7,2007,8,4,155000,31,31,2792,4,0.75,12,48,769.3333333333334,6.0,0.19064124783362218,6,7.0
20,3,122.0,11923,1,2,0,3,0,0,0,5,2,2,0,2,9,5,2007,2007,1,1,12,13,3,0.0,4,3,2,5.0,3.0,3,5,0,5,0,1800,1800,1,5,1,4,1800,0,0,1800,0,0,2,0,2,1,5,7,6,0,0.0,1,2007.0,0,2,702,3.0,3.0,2,288,136,0,0,0,0,0.0,4,4,0,5,2009,8,4,239000,2,2,4302,2,1.0,14,424,5961.5,6.0,0.058877799211607816,7,8.0
60,3,80.0,11316,1,2,3,3,0,0,0,23,2,2,0,5,7,5,2002,2003,1,1,12,13,1,44.0,4,3,2,4.0,3.0,3,2,624,5,0,193,817,1,5,1,4,824,1070,0,1894,1,0,2,1,4,1,4,8,6,1,4.0,3,2002.0,0,2,510,3.0,3.0,2,0,40,0,0,0,0,0.0,4,4,0,2,2010,8,4,214900,8,7,3221,4,1.0,12,40,2829.0,6.0,0.045068928950159064,7,7.0
60,3,65.0,10237,1,2,3,3,0,4,0,8,6,2,0,5,6,5,2005,2007,1,1,12,13,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,783,783,1,5,1,4,783,701,0,1484,0,0,2,1,3,1,4,8,6,1,4.0,1,2005.0,0,2,393,3.0,3.0,2,0,72,0,0,0,0,0.0,4,4,0,7,2007,6,5,178900,2,0,2660,3,1.0,11,72,3412.3333333333335,6.0,0.03839015336524372,7,7.0
50,3,130.0,9600,1,2,0,1,0,4,0,6,2,2,0,0,5,7,1940,1950,1,1,8,8,3,0.0,4,4,0,3.0,2.0,3,4,428,5,0,300,728,1,5,1,4,976,332,0,1308,1,0,1,1,2,1,3,7,3,2,3.0,5,1940.0,2,1,256,3.0,3.0,2,0,70,0,0,0,0,0.0,4,4,0,6,2009,8,4,160000,69,59,2292,3,0.6666666666666666,12,70,4800.0,6.0,0.02666666666666667,8,5.0
20,3,0.0,7390,1,2,0,3,0,4,0,12,2,2,0,2,5,7,1955,1955,3,1,13,14,1,151.0,3,3,1,3.0,3.0,3,0,902,5,0,196,1098,1,3,1,4,1098,0,0,1098,1,0,1,0,3,1,3,6,6,0,0.0,1,1955.0,2,1,260,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,7,2008,8,4,135000,53,53,2456,2,1.5,12,0,2463.3333333333335,6.0,0.035182679296346414,6,6.0
50,4,50.0,5925,1,2,3,3,0,4,0,17,2,2,0,0,3,6,1910,1950,1,1,12,13,3,0.0,3,3,0,3.0,3.0,3,5,0,5,0,600,600,3,2,0,4,600,368,0,968,0,0,1,0,2,1,3,6,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,1,4,0,5,2009,8,0,37900,99,59,1568,1,2.0,9,0,2962.5,0.0,0.0,6,6.0
190,3,75.0,10382,1,2,3,3,0,4,0,12,2,2,1,7,6,5,1958,1958,3,1,6,6,1,105.0,3,2,1,3.0,3.0,1,0,513,5,0,75,588,1,3,1,4,1095,0,0,1095,1,0,1,0,2,1,3,6,6,0,0.0,1,1958.0,1,1,264,3.0,3.0,2,0,0,0,0,0,0,0.0,4,4,0,3,2006,3,4,140000,48,48,1947,2,1.0,11,0,5191.0,6.0,0.025428626468888462,5,6.0
50,3,60.0,10800,1,2,3,3,0,4,0,12,2,2,0,0,4,4,1949,1950,1,1,0,0,3,0.0,3,3,1,3.0,3.0,3,5,0,5,0,720,720,1,3,0,0,720,472,0,1192,0,0,1,1,4,1,3,6,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,12,2006,8,0,135000,57,56,1912,2,2.0,8,0,2700.0,0.0,0.0,6,6.0
160,3,36.0,2268,1,2,3,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,2,106.0,4,3,2,4.0,3.0,3,2,567,5,0,197,764,1,5,1,4,764,862,0,1626,0,0,2,0,2,1,4,6,6,0,0.0,3,2003.0,1,2,474,3.0,3.0,2,0,27,0,0,0,0,0.0,4,4,0,7,2009,8,4,173000,6,5,2864,2,1.0,12,27,1134.0,6.0,0.20899470899470898,7,7.0
120,3,55.0,7892,1,2,3,3,0,4,0,20,2,2,4,2,6,5,1979,1979,1,1,9,10,3,0.0,3,3,1,4.0,3.0,3,5,0,5,0,918,918,1,3,1,4,918,0,0,918,0,0,2,0,2,1,3,5,6,1,3.0,1,1979.0,2,1,264,3.0,3.0,2,28,0,0,0,0,0,0.0,4,4,0,4,2010,8,4,99500,31,31,2100,2,1.0,11,28,3946.0,6.0,0.03345159655347187,6,7.0
20,1,95.0,11639,1,2,3,3,0,0,0,21,2,2,0,2,7,5,2007,2008,1,1,5,5,3,0.0,4,3,2,4.0,3.0,3,5,0,5,0,1428,1428,1,5,1,4,1428,0,0,1428,0,0,2,0,3,1,4,6,6,0,0.0,1,2007.0,0,2,480,3.0,3.0,2,0,120,0,0,0,0,0.0,4,4,0,12,2008,6,5,182000,1,0,3336,2,1.5,12,120,3879.6666666666665,6.0,0.04124065641378125,7,7.0
70,3,60.0,11414,1,2,0,3,0,0,0,3,6,1,0,5,7,8,1910,1993,1,1,6,6,3,0.0,3,4,0,4.0,3.0,3,5,0,5,0,728,728,1,3,0,4,1136,883,0,2019,0,0,1,0,3,1,4,8,6,0,0.0,5,1997.0,2,2,532,3.0,3.0,2,509,135,0,0,0,0,0.0,0,4,0,10,2009,8,4,167500,99,16,3279,1,3.0,15,644,3804.6666666666665,6.0,0.0466094270194498,7,7.0
160,1,0.0,2651,1,2,3,3,0,2,0,21,2,2,3,5,7,5,2000,2000,1,1,8,8,3,0.0,4,3,2,4.0,3.0,3,2,641,5,0,32,673,1,5,1,4,673,709,0,1382,1,0,2,1,3,1,4,6,6,0,0.0,5,2000.0,2,2,490,3.0,3.0,2,153,50,0,0,0,0,0.0,4,4,0,4,2006,8,4,165000,6,6,2545,4,0.75,12,203,883.6666666666666,6.0,0.18483591097698981,7,7.0
30,3,51.0,5900,1,2,0,0,0,4,0,3,2,2,0,2,4,7,1923,1958,1,1,13,14,3,0.0,3,3,2,4.0,3.0,3,5,0,5,0,440,440,1,3,1,0,869,0,0,869,0,0,1,0,2,1,2,4,6,0,0.0,6,0.0,3,0,0,0.0,0.0,2,0,0,0,0,0,0,0.0,4,4,0,8,2006,8,4,85500,83,48,1309,1,2.0,11,0,2950.0,0.0,0.0,6,7.0
